epoch,iteration,model_best_val_score,model_loss,model_val_score,step,train_dataset_size,val_dataset_size
46.0,0.0,28.12240982055664,65.40042720121495,28.454708099365234,47,4200.0,1050.0
47.0,0.0,28.12240982055664,62.54439499798943,28.21652603149414,48,4200.0,1050.0
48.0,0.0,28.12240982055664,61.05985215130974,28.939552307128906,49,4200.0,1050.0
49.0,0.0,27.986976623535156,59.464854072122016,28.21663475036621,50,4200.0,1050.0
50.0,0.0,27.84851837158203,57.32101462869083,28.07006072998047,51,4200.0,1050.0
51.0,0.0,27.84851837158203,55.3924461813534,28.468955993652344,52,4200.0,1050.0
52.0,0.0,27.795284271240234,54.771699344410614,28.144264221191406,53,4200.0,1050.0
53.0,0.0,27.655244827270508,53.116968267104205,27.915916442871094,54,4200.0,1050.0
54.0,0.0,27.655244827270508,51.35179048426011,28.147153854370117,55,4200.0,1050.0
55.0,0.0,27.655244827270508,50.90470661836512,28.341232299804688,56,4200.0,1050.0
56.0,0.0,27.655244827270508,49.2245927698472,28.186725616455078,57,4200.0,1050.0
57.0,0.0,27.655244827270508,48.03962415807388,28.355384826660156,58,4200.0,1050.0
58.0,0.0,27.655244827270508,47.41143866146312,28.179519653320312,59,4200.0,1050.0
59.0,0.0,27.655244827270508,46.297947378719556,28.282184600830078,60,4200.0,1050.0
60.0,0.0,27.655244827270508,44.94328061272116,28.441965103149414,61,4200.0,1050.0
61.0,0.0,27.655244827270508,45.29548465504366,28.707454681396484,62,4200.0,1050.0
62.0,0.0,27.655244827270508,44.047427233527685,28.413286209106445,63,4200.0,1050.0
63.0,0.0,27.655244827270508,43.56368210736443,28.781368255615234,64,4200.0,1050.0
0.0,1.0,23.11025047302246,99.131345960829,23.26821517944336,65,4400.0,1100.0
1.0,1.0,22.58407211303711,87.74662017822266,23.065929412841797,66,4400.0,1100.0
2.0,1.0,22.5279541015625,80.50675794813368,22.980613708496094,67,4400.0,1100.0
3.0,1.0,22.46277618408203,76.41059282090929,23.268787384033203,68,4400.0,1100.0
4.0,1.0,22.46277618408203,72.028105629815,22.990089416503906,69,4400.0,1100.0
5.0,1.0,22.3634033203125,68.05919202168782,22.94528579711914,70,4400.0,1100.0
6.0,1.0,22.3634033203125,66.01279958089192,23.164810180664062,71,4400.0,1100.0
7.0,1.0,22.278833389282227,63.53862105475532,23.338623046875,72,4400.0,1100.0
8.0,1.0,22.278833389282227,62.0351070827908,23.049161911010742,73,4400.0,1100.0
9.0,1.0,22.278833389282227,60.40557564629449,23.196754455566406,74,4400.0,1100.0
10.0,1.0,22.278833389282227,58.67341105143229,23.226612091064453,75,4400.0,1100.0
11.0,1.0,22.278833389282227,57.491369035508896,23.51519203186035,76,4400.0,1100.0
12.0,1.0,22.278833389282227,54.95785289340549,23.122386932373047,77,4400.0,1100.0
13.0,1.0,22.278833389282227,53.837129804823135,23.716938018798828,78,4400.0,1100.0
14.0,1.0,22.278833389282227,52.01042366027832,23.672786712646484,79,4400.0,1100.0
15.0,1.0,22.278833389282227,50.43136978149414,23.63321304321289,80,4400.0,1100.0
16.0,1.0,22.278833389282227,50.367146809895836,23.62154197692871,81,4400.0,1100.0
17.0,1.0,22.278833389282227,49.028326670328774,23.848033905029297,82,4400.0,1100.0
0.0,2.0,18.112625122070312,85.84957800971137,18.50900650024414,83,4600.0,1150.0
1.0,2.0,17.62417984008789,76.47423299153645,17.770421981811523,84,4600.0,1150.0
2.0,2.0,17.515422821044922,72.00341733296712,17.877944946289062,85,4600.0,1150.0
3.0,2.0,17.459989547729492,68.40185334947374,17.80999183654785,86,4600.0,1150.0
4.0,2.0,17.370986938476562,64.82926580641005,17.725101470947266,87,4600.0,1150.0
5.0,2.0,17.370986938476562,62.41062100728353,17.873924255371094,88,4600.0,1150.0
6.0,2.0,17.346569061279297,60.59000227186415,17.706607818603516,89,4600.0,1150.0
7.0,2.0,17.346569061279297,58.552034589979385,17.71862030029297,90,4600.0,1150.0
8.0,2.0,17.346569061279297,56.50587611728244,17.8057861328125,91,4600.0,1150.0
9.0,2.0,17.346569061279297,54.90349430508084,17.860347747802734,92,4600.0,1150.0
10.0,2.0,17.346569061279297,53.73189226786295,17.912166595458984,93,4600.0,1150.0
11.0,2.0,17.346569061279297,52.83013810051812,17.863422393798828,94,4600.0,1150.0
12.0,2.0,17.346569061279297,51.328063540988495,18.144268035888672,95,4600.0,1150.0
13.0,2.0,17.346569061279297,49.960166931152344,18.853736877441406,96,4600.0,1150.0
14.0,2.0,17.346569061279297,49.60424465603299,18.416229248046875,97,4600.0,1150.0
15.0,2.0,17.346569061279297,48.18906105889214,18.012361526489258,98,4600.0,1150.0
16.0,2.0,17.346569061279297,46.39238739013672,18.215259552001953,99,4600.0,1150.0
0.0,3.0,17.050838470458984,75.28952427914268,17.45601463317871,100,4800.0,1200.0
1.0,3.0,16.952434539794922,67.88239790263928,17.873830795288086,101,4800.0,1200.0
2.0,3.0,16.952434539794922,63.87746810913086,17.860580444335938,102,4800.0,1200.0
3.0,3.0,16.952434539794922,62.34721595362613,18.233909606933594,103,4800.0,1200.0
4.0,3.0,16.952434539794922,58.94523801301655,17.63881492614746,104,4800.0,1200.0
5.0,3.0,16.952434539794922,56.436425259238796,18.225933074951172,105,4800.0,1200.0
6.0,3.0,16.952434539794922,55.233740957159746,18.291458129882812,106,4800.0,1200.0
7.0,3.0,16.952434539794922,53.61453588385331,18.227859497070312,107,4800.0,1200.0
8.0,3.0,16.952434539794922,52.25577244005705,18.15999984741211,108,4800.0,1200.0
9.0,3.0,16.952434539794922,50.634967603181536,18.968412399291992,109,4800.0,1200.0
10.0,3.0,16.952434539794922,48.825641230532995,18.328073501586914,110,4800.0,1200.0
11.0,3.0,16.952434539794922,47.275217959755345,18.923973083496094,111,4800.0,1200.0
0.0,4.0,16.66427993774414,70.68744010925293,16.94427490234375,112,5000.0,1250.0
1.0,4.0,16.585403442382812,64.89747409820556,16.871971130371094,113,5000.0,1250.0
2.0,4.0,16.561899185180664,61.650489044189456,17.075942993164062,114,5000.0,1250.0
3.0,4.0,16.561899185180664,58.59418830871582,17.25634002685547,115,5000.0,1250.0
4.0,4.0,16.561899185180664,56.66207981109619,17.54207420349121,116,5000.0,1250.0
5.0,4.0,16.561899185180664,54.53868808746338,17.31562614440918,117,5000.0,1250.0
6.0,4.0,16.561899185180664,52.517971992492676,17.611059188842773,118,5000.0,1250.0
7.0,4.0,16.561899185180664,51.065981483459474,17.67450523376465,119,5000.0,1250.0
8.0,4.0,16.561899185180664,49.49628925323486,17.689002990722656,120,5000.0,1250.0
9.0,4.0,16.561899185180664,48.45566577911377,17.678150177001953,121,5000.0,1250.0
10.0,4.0,16.561899185180664,46.89027767181396,17.830425262451172,122,5000.0,1250.0
11.0,4.0,16.561899185180664,45.65150871276855,17.873775482177734,123,5000.0,1250.0
12.0,4.0,16.561899185180664,45.03303108215332,17.86809730529785,124,5000.0,1250.0
0.0,5.0,15.975028991699219,68.3890620640346,16.40292739868164,125,5200.0,1300.0
1.0,5.0,15.878575325012207,63.74800854637509,16.26241683959961,126,5200.0,1300.0
2.0,5.0,15.833701133728027,59.624759674072266,16.415973663330078,127,5200.0,1300.0
3.0,5.0,15.833701133728027,57.34778304327102,16.818458557128906,128,5200.0,1300.0
4.0,5.0,15.833701133728027,55.98280152820406,16.965496063232422,129,5200.0,1300.0
5.0,5.0,15.833701133728027,53.910542805989586,16.89204216003418,130,5200.0,1300.0
6.0,5.0,15.833701133728027,52.785936083112446,17.57038688659668,131,5200.0,1300.0
7.0,5.0,15.833701133728027,51.493028913225444,17.00332260131836,132,5200.0,1300.0
8.0,5.0,15.833701133728027,49.15536880493164,16.973665237426758,133,5200.0,1300.0
9.0,5.0,15.833701133728027,47.23432341076079,16.769498825073242,134,5200.0,1300.0
10.0,5.0,15.833701133728027,46.14538973853702,17.09579086303711,135,5200.0,1300.0
11.0,5.0,15.833701133728027,44.456474849155974,17.0286922454834,136,5200.0,1300.0
12.0,5.0,15.833701133728027,44.697176070440385,17.083251953125,137,5200.0,1300.0
0.0,6.0,16.64499282836914,66.63215203718705,17.311660766601562,138,5400.0,1350.0
1.0,6.0,16.64499282836914,61.83200177279386,17.351333618164062,139,5400.0,1350.0
2.0,6.0,16.64499282836914,59.08055582913485,17.7181396484375,140,5400.0,1350.0
3.0,6.0,16.64499282836914,57.34454969926314,17.96219825744629,141,5400.0,1350.0
4.0,6.0,16.64499282836914,56.413442611694336,18.062641143798828,142,5400.0,1350.0
5.0,6.0,16.64499282836914,54.11880839954723,17.56354522705078,143,5400.0,1350.0
6.0,6.0,16.64499282836914,53.99170511419123,17.66814613342285,144,5400.0,1350.0
7.0,6.0,16.64499282836914,50.418320569125086,17.978107452392578,145,5400.0,1350.0
8.0,6.0,16.64499282836914,49.84691706570712,17.71508026123047,146,5400.0,1350.0
9.0,6.0,16.64499282836914,48.46398006786,17.642942428588867,147,5400.0,1350.0
10.0,6.0,16.64499282836914,48.19662648981268,17.872251510620117,148,5400.0,1350.0
0.0,7.0,16.344755172729492,67.48711846091531,16.637283325195312,149,5600.0,1400.0
1.0,7.0,16.274354934692383,61.90561190518466,16.703935623168945,150,5600.0,1400.0
2.0,7.0,16.25345802307129,58.29367238825018,16.75473403930664,151,5600.0,1400.0
3.0,7.0,16.25345802307129,55.89408631758256,16.802778244018555,152,5600.0,1400.0
4.0,7.0,16.25345802307129,54.223750201138586,16.91156578063965,153,5600.0,1400.0
5.0,7.0,16.207626342773438,52.45759270407937,16.74523162841797,154,5600.0,1400.0
6.0,7.0,16.207626342773438,50.7144419930198,16.941749572753906,155,5600.0,1400.0
7.0,7.0,16.207626342773438,49.50827130404386,17.140947341918945,156,5600.0,1400.0
8.0,7.0,16.207626342773438,48.90244414589622,17.250295639038086,157,5600.0,1400.0
9.0,7.0,16.207626342773438,47.082632238214664,17.261775970458984,158,5600.0,1400.0
10.0,7.0,16.207626342773438,45.825668508356266,17.340946197509766,159,5600.0,1400.0
11.0,7.0,16.207626342773438,44.88038184426048,17.40249252319336,160,5600.0,1400.0
12.0,7.0,16.207626342773438,43.86088128523393,17.56695556640625,161,5600.0,1400.0
13.0,7.0,16.207626342773438,42.65949613397772,17.596179962158203,162,5600.0,1400.0
14.0,7.0,16.207626342773438,41.81627655029297,17.85978889465332,163,5600.0,1400.0
15.0,7.0,16.207626342773438,40.978639429265804,17.693368911743164,164,5600.0,1400.0
0.0,8.0,15.304084777832031,62.77867872818656,15.683542251586914,165,5800.0,1450.0
1.0,8.0,15.260187149047852,58.595558166503906,15.805627822875977,166,5800.0,1450.0
2.0,8.0,15.260187149047852,55.97316509744395,16.484386444091797,167,5800.0,1450.0
3.0,8.0,15.260187149047852,53.15632330853006,16.128480911254883,168,5800.0,1450.0
4.0,8.0,15.260187149047852,50.91667672862177,16.137481689453125,169,5800.0,1450.0
5.0,8.0,15.260187149047852,49.73136255015498,16.07425880432129,170,5800.0,1450.0
6.0,8.0,15.260187149047852,48.336309350055195,16.287841796875,171,5800.0,1450.0
7.0,8.0,15.260187149047852,47.244393887727156,16.708831787109375,172,5800.0,1450.0
8.0,8.0,15.260187149047852,46.40183523426885,16.90746307373047,173,5800.0,1450.0
9.0,8.0,15.260187149047852,45.144537552543305,16.867053985595703,174,5800.0,1450.0
10.0,8.0,15.260187149047852,43.47243284142536,16.602571487426758,175,5800.0,1450.0
11.0,8.0,15.260187149047852,42.4823175513226,16.728534698486328,176,5800.0,1450.0
0.0,9.0,16.300132751464844,58.78009653091431,17.19082260131836,177,6000.0,1500.0
1.0,9.0,16.202747344970703,54.22121286392212,16.97303581237793,178,6000.0,1500.0
2.0,9.0,16.202747344970703,51.83495680491129,17.488784790039062,179,6000.0,1500.0
3.0,9.0,16.202747344970703,49.33349609375,17.35071563720703,180,6000.0,1500.0
4.0,9.0,16.202747344970703,47.56302134195963,17.529144287109375,181,6000.0,1500.0
5.0,9.0,16.202747344970703,46.23023668924967,17.402145385742188,182,6000.0,1500.0
6.0,9.0,16.202747344970703,44.89824644724528,17.6352481842041,183,6000.0,1500.0
7.0,9.0,16.202747344970703,43.73996543884277,17.7996826171875,184,6000.0,1500.0
8.0,9.0,16.202747344970703,43.445933977762856,17.946189880371094,185,6000.0,1500.0
9.0,9.0,16.202747344970703,42.21991284688314,18.075885772705078,186,6000.0,1500.0
10.0,9.0,16.202747344970703,41.30317576726278,18.114938735961914,187,6000.0,1500.0
11.0,9.0,16.202747344970703,39.76542743047079,18.367204666137695,188,6000.0,1500.0
0.0,10.0,14.395519256591797,62.21112106323242,14.85053539276123,189,6200.0,1550.0
1.0,10.0,14.395519256591797,56.96910339355469,15.554849624633789,190,6200.0,1550.0
2.0,10.0,14.395519256591797,54.63083450317383,15.434297561645508,191,6200.0,1550.0
3.0,10.0,14.395519256591797,52.84934951782227,15.466048240661621,192,6200.0,1550.0
4.0,10.0,14.395519256591797,52.01290908813476,16.07296371459961,193,6200.0,1550.0
5.0,10.0,14.395519256591797,50.35568389892578,15.776710510253906,194,6200.0,1550.0
6.0,10.0,14.395519256591797,47.680212860107424,16.18512725830078,195,6200.0,1550.0
7.0,10.0,14.395519256591797,46.47464660644531,16.09451675415039,196,6200.0,1550.0
8.0,10.0,14.395519256591797,46.24867691040039,16.576068878173828,197,6200.0,1550.0
9.0,10.0,14.395519256591797,45.020965118408206,16.129894256591797,198,6200.0,1550.0
10.0,10.0,14.395519256591797,42.869400634765626,16.299942016601562,199,6200.0,1550.0
0.0,11.0,12.784236907958984,62.72527938842774,13.447662353515625,200,6400.0,1600.0
1.0,11.0,12.738994598388672,59.167489776611326,13.274601936340332,201,6400.0,1600.0
2.0,11.0,12.738994598388672,56.69640930175781,13.24395751953125,202,6400.0,1600.0
3.0,11.0,12.696637153625488,54.83340545654297,13.0455322265625,203,6400.0,1600.0
4.0,11.0,12.696637153625488,52.92757110595703,13.449419021606445,204,6400.0,1600.0
5.0,11.0,12.696637153625488,51.96412887573242,13.418628692626953,205,6400.0,1600.0
6.0,11.0,12.696637153625488,49.89959197998047,13.337100982666016,206,6400.0,1600.0
7.0,11.0,12.696637153625488,48.207356719970704,13.452230453491211,207,6400.0,1600.0
8.0,11.0,12.696637153625488,47.267322082519534,13.312814712524414,208,6400.0,1600.0
9.0,11.0,12.696637153625488,45.87947601318359,13.707460403442383,209,6400.0,1600.0
10.0,11.0,12.696637153625488,44.87114135742188,13.695741653442383,210,6400.0,1600.0
11.0,11.0,12.696637153625488,44.54885238647461,13.615910530090332,211,6400.0,1600.0
12.0,11.0,12.696637153625488,43.18114730834961,13.477649688720703,212,6400.0,1600.0
13.0,11.0,12.696637153625488,42.16825012207031,13.841705322265625,213,6400.0,1600.0
0.0,12.0,14.188127517700195,57.14722794752855,14.685909271240234,214,6600.0,1650.0
1.0,12.0,14.161478042602539,53.91472772451547,15.027640342712402,215,6600.0,1650.0
2.0,12.0,14.161478042602539,51.06177887549767,15.076390266418457,216,6600.0,1650.0
3.0,12.0,14.161478042602539,48.605927834144005,14.878501892089844,217,6600.0,1650.0
4.0,12.0,14.161478042602539,46.77606201171875,15.108917236328125,218,6600.0,1650.0
5.0,12.0,14.161478042602539,46.07810005774865,15.064763069152832,219,6600.0,1650.0
6.0,12.0,14.161478042602539,44.72448686453012,15.156784057617188,220,6600.0,1650.0
7.0,12.0,14.161478042602539,43.075348340548004,15.55344009399414,221,6600.0,1650.0
8.0,12.0,14.161478042602539,42.021414243257965,15.590660095214844,222,6600.0,1650.0
9.0,12.0,14.161478042602539,40.6875355060284,15.731426239013672,223,6600.0,1650.0
10.0,12.0,14.161478042602539,40.328532439011795,15.44367504119873,224,6600.0,1650.0
11.0,12.0,14.161478042602539,38.90729508033166,15.584532737731934,225,6600.0,1650.0
0.0,13.0,14.169808387756348,57.62787373860677,14.405686378479004,226,6800.0,1700.0
1.0,13.0,14.121538162231445,53.91796634815358,14.549125671386719,227,6800.0,1700.0
2.0,13.0,14.121538162231445,50.9814786557798,14.69753646850586,228,6800.0,1700.0
3.0,13.0,14.121538162231445,48.90684226707176,14.81460952758789,229,6800.0,1700.0
4.0,13.0,14.121538162231445,47.57681754783348,14.87192153930664,230,6800.0,1700.0
5.0,13.0,14.121538162231445,45.72935810795537,15.047124862670898,231,6800.0,1700.0
6.0,13.0,14.121538162231445,44.695806150083186,15.353936195373535,232,6800.0,1700.0
7.0,13.0,14.121538162231445,43.59909834685149,15.279688835144043,233,6800.0,1700.0
8.0,13.0,14.121538162231445,42.47778051870841,15.236550331115723,234,6800.0,1700.0
9.0,13.0,14.121538162231445,41.797458789966726,15.439432144165039,235,6800.0,1700.0
10.0,13.0,14.121538162231445,40.91348930641457,15.424309730529785,236,6800.0,1700.0
11.0,13.0,14.121538162231445,40.096261201081454,15.503339767456055,237,6800.0,1700.0
0.0,14.0,13.953804969787598,56.22797543661935,14.479063987731934,238,7000.0,1750.0
1.0,14.0,13.849538803100586,52.586044720241,14.43034839630127,239,7000.0,1750.0
2.0,14.0,13.849538803100586,50.14408670152937,14.751577377319336,240,7000.0,1750.0
3.0,14.0,13.849538803100586,48.05322483607701,14.565656661987305,241,7000.0,1750.0
4.0,14.0,13.849538803100586,46.893713406154085,15.008659362792969,242,7000.0,1750.0
5.0,14.0,13.849538803100586,45.90554141998291,14.854558944702148,243,7000.0,1750.0
6.0,14.0,13.849538803100586,44.69619069780622,14.90664005279541,244,7000.0,1750.0
7.0,14.0,13.849538803100586,42.92339052472796,15.134852409362793,245,7000.0,1750.0
8.0,14.0,13.849538803100586,41.90849821908133,15.050271987915039,246,7000.0,1750.0
9.0,14.0,13.849538803100586,40.2808929170881,15.330909729003906,247,7000.0,1750.0
10.0,14.0,13.849538803100586,39.54011957986014,15.209619522094727,248,7000.0,1750.0
11.0,14.0,13.849538803100586,38.503423418317524,15.515958786010742,249,7000.0,1750.0
0.0,15.0,14.212911605834961,53.54498988184436,14.85338020324707,250,7200.0,1800.0
1.0,15.0,14.212911605834961,50.799858224803,14.789292335510254,251,7200.0,1800.0
2.0,15.0,14.212911605834961,48.73863009748788,14.926338195800781,252,7200.0,1800.0
3.0,15.0,14.212911605834961,46.46156113723229,14.865742683410645,253,7200.0,1800.0
4.0,15.0,14.212911605834961,45.59531718286975,15.176563262939453,254,7200.0,1800.0
5.0,15.0,14.212911605834961,44.21900019152411,15.464398384094238,255,7200.0,1800.0
6.0,15.0,14.212911605834961,44.62565586484712,15.406230926513672,256,7200.0,1800.0
7.0,15.0,14.212911605834961,42.22597345812567,15.381500244140625,257,7200.0,1800.0
8.0,15.0,14.212911605834961,40.51797761588261,15.568031311035156,258,7200.0,1800.0
9.0,15.0,14.212911605834961,39.895853502997035,15.56865119934082,259,7200.0,1800.0
10.0,15.0,14.212911605834961,37.819070947581324,15.632633209228516,260,7200.0,1800.0
0.0,16.0,12.471651077270508,56.29913080149684,12.997982025146484,261,7400.0,1850.0
1.0,16.0,12.471651077270508,51.94075393676758,12.902048110961914,262,7400.0,1850.0
2.0,16.0,12.471651077270508,49.554483611008216,13.270317077636719,263,7400.0,1850.0
3.0,16.0,12.471651077270508,48.03668107657597,13.237648010253906,264,7400.0,1850.0
4.0,16.0,12.471651077270508,46.14690557019464,13.162513732910156,265,7400.0,1850.0
5.0,16.0,12.471651077270508,44.65965678774077,13.175634384155273,266,7400.0,1850.0
6.0,16.0,12.471651077270508,43.34268043781149,13.284111022949219,267,7400.0,1850.0
7.0,16.0,12.471651077270508,42.442144591232825,13.319787979125977,268,7400.0,1850.0
8.0,16.0,12.471651077270508,41.78729787366144,13.333747863769531,269,7400.0,1850.0
9.0,16.0,12.471651077270508,40.42894468636349,13.373522758483887,270,7400.0,1850.0
10.0,16.0,12.471651077270508,39.772904100089235,13.40968132019043,271,7400.0,1850.0
0.0,17.0,14.267860412597656,53.20713259379069,14.893418312072754,272,7600.0,1900.0
1.0,17.0,14.267860412597656,49.43419494628906,15.113503456115723,273,7600.0,1900.0
2.0,17.0,14.267860412597656,47.08156153361003,15.37238883972168,274,7600.0,1900.0
3.0,17.0,14.267860412597656,45.404493713378905,15.554559707641602,275,7600.0,1900.0
4.0,17.0,14.267860412597656,43.88556009928386,15.572081565856934,276,7600.0,1900.0
5.0,17.0,14.267860412597656,42.65127449035644,15.485755920410156,277,7600.0,1900.0
6.0,17.0,14.267860412597656,41.46837018330892,15.683369636535645,278,7600.0,1900.0
7.0,17.0,14.267860412597656,40.19053916931152,15.982698440551758,279,7600.0,1900.0
8.0,17.0,14.267860412597656,39.22524185180664,15.869122505187988,280,7600.0,1900.0
9.0,17.0,14.267860412597656,37.97159945170085,15.983661651611328,281,7600.0,1900.0
0.0,18.0,13.441774368286133,50.37371038621472,13.7535982131958,282,7800.0,1950.0
1.0,18.0,13.441774368286133,46.9633421128796,14.569110870361328,283,7800.0,1950.0
2.0,18.0,13.441774368286133,44.05549104752079,14.204483032226562,284,7800.0,1950.0
3.0,18.0,13.441774368286133,41.566397390057965,14.10446834564209,285,7800.0,1950.0
4.0,18.0,13.441774368286133,40.776643691524384,13.97238540649414,286,7800.0,1950.0
5.0,18.0,13.441774368286133,39.62367580782983,14.085862159729004,287,7800.0,1950.0
6.0,18.0,13.441774368286133,37.75946204893051,14.115311622619629,288,7800.0,1950.0
7.0,18.0,13.441774368286133,36.995325519192605,13.977644920349121,289,7800.0,1950.0
8.0,18.0,13.441774368286133,35.854427091536984,14.360816955566406,290,7800.0,1950.0
9.0,18.0,13.441774368286133,35.60985171410345,14.4132661819458,291,7800.0,1950.0
10.0,18.0,13.441774368286133,34.214466587189705,14.79109001159668,292,7800.0,1950.0
0.0,19.0,12.419229507446289,49.90576350688934,12.79993724822998,293,8000.0,2000.0
1.0,19.0,12.376848220825195,46.122652769088745,12.823915481567383,294,8000.0,2000.0
2.0,19.0,12.337919235229492,44.370925545692444,13.161205291748047,295,8000.0,2000.0
3.0,19.0,12.337919235229492,41.70675563812256,13.091987609863281,296,8000.0,2000.0
4.0,19.0,12.337919235229492,40.63926017284393,13.443506240844727,297,8000.0,2000.0
5.0,19.0,12.337919235229492,40.21646475791931,13.182445526123047,298,8000.0,2000.0
6.0,19.0,12.337919235229492,37.735297203063965,13.341371536254883,299,8000.0,2000.0
7.0,19.0,12.337919235229492,37.15084755420685,13.218045234680176,300,8000.0,2000.0
8.0,19.0,12.337919235229492,35.97508776187897,13.174093246459961,301,8000.0,2000.0
9.0,19.0,12.337919235229492,35.44332802295685,13.39593505859375,302,8000.0,2000.0
10.0,19.0,12.337919235229492,34.563866317272186,13.333318710327148,303,8000.0,2000.0
11.0,19.0,12.337919235229492,33.28026157617569,13.238885879516602,304,8000.0,2000.0
12.0,19.0,12.337919235229492,32.18244194984436,13.427992820739746,305,8000.0,2000.0
0.0,20.0,11.302316665649414,49.03362921512488,11.952171325683594,306,8200.0,2050.0
1.0,20.0,11.270244598388672,46.78118954282819,11.901433944702148,307,8200.0,2050.0
2.0,20.0,11.247299194335938,46.00986630988844,11.801634788513184,308,8200.0,2050.0
3.0,20.0,11.228843688964844,46.11383108659224,12.388531684875488,309,8200.0,2050.0
4.0,20.0,11.228843688964844,40.35764925407641,11.862125396728516,310,8200.0,2050.0
5.0,20.0,11.228843688964844,40.44779297799775,12.132356643676758,311,8200.0,2050.0
6.0,20.0,11.228843688964844,42.112161694150984,12.351338386535645,312,8200.0,2050.0
7.0,20.0,11.228843688964844,38.4940273400509,12.307647705078125,313,8200.0,2050.0
8.0,20.0,11.228843688964844,36.637551625569664,12.342665672302246,314,8200.0,2050.0
9.0,20.0,11.228843688964844,36.07675887599136,12.251914024353027,315,8200.0,2050.0
10.0,20.0,11.228843688964844,34.31631989912553,12.217622756958008,316,8200.0,2050.0
