actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,step
-22.190027708053588,400.334579284668,0.0,0.0,0.19999999999999718,-19.560515760421755,524032.0808125,22000
-22.85439682006836,413.9964094848633,0.0,0.0,0.19999999999999718,-19.314574157714844,573176.306328125,23000
-22.53286424064636,419.7847123718262,0.0,0.0,0.19999999999999718,-19.223709488868714,595695.79840625,24000
-22.346923276901244,431.0654047546387,0.0,0.0,0.19999999999999718,-19.324739519119262,658797.885453125,25000
-22.572913568496705,466.2418713684082,0.0,0.0,0.19999999999999718,-18.80931596469879,640151.921234375,26000
-22.870194921493532,496.90540420532227,0.0,0.0,0.19999999999999718,-18.943546657562255,708079.15925,27000
-23.00961913871765,528.8964018554688,0.0,0.0,0.19999999999999718,-19.15075667476654,751350.0634375,28000
-23.278244733810425,548.9313001098633,0.0,0.0,0.19999999999999718,-19.090051301956176,829859.772359375,29000
-24.1121109085083,561.9760271606445,0.0,0.0,0.19999999999999718,-18.98907302379608,845359.17884375,30000
-22.972652362823485,585.8117452087403,0.0,0.0,0.19999999999999718,-18.894188268661498,830988.4145,31000
-22.31652917480469,593.0288727111816,0.0,0.0,0.19999999999999718,-18.77820501422882,811463.45209375,32000
-21.667907855987547,599.6406015625,0.0,0.0,0.19999999999999718,-18.884558639526368,826195.77559375,33000
-21.174663484573365,597.5531020507813,0.0,0.0,0.19999999999999718,-18.851710661888124,847761.798671875,34000
-20.44541969490051,592.3379507751465,0.0,0.0,0.19999999999999718,-18.860200035095215,834388.074625,35000
-21.733426540374754,593.5705546264649,0.0,0.0,0.19999999999999718,-18.62870085144043,746209.364265625,36000
-21.49754995727539,593.0507604370117,0.0,0.0,0.19999999999999718,-18.488167295455934,695676.725515625,37000
-21.32696690559387,596.6794845581055,0.0,0.0,0.19999999999999718,-18.665356400489806,668370.3535625,38000
-21.12472682762146,589.7080550231933,0.0,0.0,0.19999999999999718,-18.742038750648497,673381.11546875,39000
-21.094425519943236,584.6049634399415,0.0,0.0,0.19999999999999718,-18.43563848114014,640748.61984375,40000
-19.9161572265625,601.8464028930664,0.0,0.0,0.19999999999999718,-18.594556696891786,612033.314421875,41000
-19.858990245819093,603.604319519043,0.0,0.0,0.19999999999999718,-18.565919894218446,601706.454015625,42000
-19.99703762245178,590.573816192627,0.0,0.0,0.19999999999999718,-18.52180404663086,554346.1248125,43000
-19.98164493942261,581.4394011230469,0.0,0.0,0.19999999999999718,-18.61844299888611,549155.360515625,44000
-19.374048780441285,569.3254557495118,0.0,0.0,0.19999999999999718,-18.524625955581666,494477.762703125,45000
-19.15106357192993,578.8366361694336,0.0,0.0,0.19999999999999718,-18.68030473613739,511955.045140625,46000
-19.281778511047364,579.4965184631347,0.0,0.0,0.19999999999999718,-18.34506928539276,494806.213671875,47000
-18.932823654174804,573.5373706359863,0.0,0.0,0.19999999999999718,-18.404370579719544,475721.62265625,48000
-19.08901819229126,577.0893618774414,0.0,0.0,0.19999999999999718,-18.41151683521271,463856.983953125,49000
-18.722219978332518,574.7626821289062,0.0,0.0,0.19999999999999718,-18.331191677093507,471741.1628359375,50000
-20.13566346168518,580.5009985046387,0.0,0.0,0.19999999999999718,-18.338633799552916,417004.2715,51000
-20.058042387008665,574.3517697448731,0.0,0.0,0.19999999999999718,-18.25713363170624,400542.0785625,52000
-20.1352068901062,564.1797467041016,0.0,0.0,0.19999999999999718,-18.312933416366576,363657.3101015625,53000
-19.095664672851562,555.1812819824219,0.0,0.0,0.19999999999999718,-18.31225579071045,350296.92515625,54000
-18.92363684463501,549.9018935546875,0.0,0.0,0.19999999999999718,-18.423098623275756,321978.86953125,55000
-18.626458721160887,552.4588886108398,0.0,0.0,0.19999999999999718,-18.30497019481659,294382.204390625,56000
-18.16521593761444,553.9207511291504,0.0,0.0,0.19999999999999718,-18.136981117248535,274308.5986171875,57000
-19.119896942138674,550.8740958251954,0.0,0.0,0.19999999999999718,-18.068667053222658,287012.346890625,58000
-18.914601350784302,547.0575960388184,0.0,0.0,0.19999999999999718,-18.21771059703827,258217.1368203125,59000
-18.865095682144165,543.9160004577636,0.0,0.0,0.19999999999999718,-18.21286353588104,270571.5859921875,60000
-18.124709629058838,545.2997449645997,0.0,0.0,0.19999999999999718,-17.978958472251893,236347.901890625,61000
-19.04969847393036,552.0664349060058,0.0,0.0,0.19999999999999718,-18.024487303733824,241988.3229140625,62000
-20.147134172439575,554.7145607910156,0.0,0.0,0.19999999999999718,-17.935983017921448,258869.86753125,63000
-19.74180571746826,567.3459814758301,0.0,0.0,0.19999999999999718,-17.84909494781494,269503.1345390625,64000
-20.02353415298462,578.918766052246,0.0,0.0,0.19999999999999718,-17.969995543479918,305411.841046875,65000
-20.340468229293823,595.8819045104981,0.0,0.0,0.19999999999999718,-17.9738573884964,304562.506984375,66000
-20.700286615371706,606.7755407104493,0.0,0.0,0.19999999999999718,-17.831146763801573,305545.042796875,67000
-20.991372037887572,609.9438091430665,0.0,0.0,0.19999999999999718,-17.780405228614807,311352.252390625,68000
-20.2354409160614,626.669513305664,0.0,0.0,0.19999999999999718,-17.874546537399294,339827.3884453125,69000
-20.524232301712036,644.4690710449219,0.0,0.0,0.19999999999999718,-17.88892399978638,365984.8446875,70000
-21.12063627243042,666.2326970214843,0.0,0.0,0.19999999999999718,-17.815136469841004,382528.01159375,71000
-21.498379724502563,685.4618877563477,0.0,0.0,0.19999999999999718,-17.69611285018921,413982.2532109375,72000
-21.66488319015503,697.2370671386718,0.0,0.0,0.19999999999999718,-17.73339224243164,400980.61025,73000
-21.652619140625,716.2874404907227,0.0,0.0,0.19999999999999718,-17.86910552406311,438147.91653125,74000
-22.033856910705566,726.8786342773437,0.0,0.0,0.19999999999999718,-17.847524130821228,425067.847359375,75000
-22.130812658309935,734.3384560546875,0.0,0.0,0.19999999999999718,-17.767643211364746,374580.6421640625,76000
-22.089522018432618,737.749337524414,0.0,0.0,0.19999999999999718,-17.617718192100526,362084.9943125,77000
-21.93579264831543,742.9174291992188,0.0,0.0,0.19999999999999718,-17.601850149154664,369630.113984375,78000
-21.961613605499267,750.9649993286133,0.0,0.0,0.19999999999999718,-17.558619993209838,390205.0896640625,79000
-22.093629219055178,759.0404104003907,0.0,0.0,0.19999999999999718,-17.691745427131654,412515.2041328125,80000
-23.129512773513795,777.9963806152343,0.0,0.0,0.19999999999999718,-17.583258770942688,425627.824625,81000
-22.719860668182374,789.1193070678711,0.0,0.0,0.19999999999999718,-17.437032451629637,426902.454890625,82000
-23.088985052108765,801.5879582519531,0.0,0.0,0.19999999999999718,-17.6400004863739,471482.6683203125,83000
-23.062761318206785,818.8250792846679,0.0,0.0,0.19999999999999718,-17.77948397254944,511423.58728125,84000
-23.29226951599121,825.8269997558593,0.0,0.0,0.19999999999999718,-17.604552684783936,477910.4470625,85000
-22.135743698120116,841.7157385253906,0.0,0.0,0.19999999999999718,-17.581209275245666,474429.21353125,86000
-22.1329105014801,850.4003706665039,0.0,0.0,0.19999999999999718,-17.493495438575746,470502.3795,87000
-22.04692964553833,861.3628330688476,0.0,0.0,0.19999999999999718,-17.449223116874695,448573.2469375,88000
-21.992922325134277,875.2019241333007,0.0,0.0,0.19999999999999718,-17.641307242393495,462864.47953125,89000
-21.76941140937805,877.5435701904297,0.0,0.0,0.19999999999999718,-17.555631267547607,447572.1235,90000
-22.513826583862304,877.0233768920898,0.0,0.0,0.19999999999999718,-17.55507312965393,417410.1991640625,91000
-21.987425621032713,872.8655748901367,0.0,0.0,0.19999999999999718,-17.438229610443116,404613.971625,92000
-21.328689279556276,873.0008555908203,0.0,0.0,0.19999999999999718,-17.48426209163666,398699.755265625,93000
-20.600124265670775,872.1714869995117,0.0,0.0,0.19999999999999718,-17.427300331115724,410400.399859375,94000
-20.69905710029602,874.2077264404297,0.0,0.0,0.19999999999999718,-17.701379899978637,402288.826859375,95000
-21.364362409591674,885.9846772460937,0.0,0.0,0.19999999999999718,-17.451468509674072,400062.741359375,96000
-22.25810161972046,908.5786326904297,0.0,0.0,0.19999999999999718,-17.5413594827652,483335.8255859375,97000
-22.747861280441285,924.5984711303711,0.0,0.0,0.19999999999999718,-17.432898261070253,461524.477328125,98000
-23.24898534965515,944.2100330810547,0.0,0.0,0.19999999999999718,-17.550954744338988,473741.87046875,99000
-22.780437837600708,961.9669747314454,0.0,0.0,0.19999999999999718,-17.49797969532013,517709.421046875,100000
-25.28496613121033,966.5573527832031,0.0,0.0,0.19999999999999718,-17.220325143814087,488004.20153125,101000
-25.3660033493042,970.2396857910156,0.0,0.0,0.19999999999999718,-17.247947467803954,453472.5059609375,102000
-24.805090480804445,969.2529005126953,0.0,0.0,0.19999999999999718,-17.199788140296935,438894.69125,103000
-24.76053241157532,980.4456845092774,0.0,0.0,0.19999999999999718,-17.038351279258727,419993.9935,104000
-24.651078746795655,986.8743081054688,0.0,0.0,0.19999999999999718,-17.140615021705628,425833.54896875,105000
-23.914802392959594,997.415299987793,0.0,0.0,0.19999999999999718,-17.078659130096437,357235.1404453125,106000
-24.303908653259278,995.718290649414,0.0,0.0,0.19999999999999718,-17.0083397397995,356177.1183203125,107000
-24.14316890335083,986.8781467895508,0.0,0.0,0.19999999999999718,-16.992376205444337,317932.7287734375,108000
-24.333623222351076,974.8073395385742,0.0,0.0,0.19999999999999718,-16.934447709083557,297261.3306953125,109000
-24.15900935935974,961.4469861450195,0.0,0.0,0.19999999999999718,-17.112197152137757,278150.150203125,110000
-23.294465187072753,949.2279997558594,0.0,0.0,0.19999999999999718,-16.926195934295656,238617.0858359375,111000
-22.444456466674804,945.1283554077148,0.0,0.0,0.19999999999999718,-16.99713660144806,218238.14165625,112000
-22.40237068557739,938.9852756347656,0.0,0.0,0.19999999999999718,-17.00623031616211,233294.8558984375,113000
-22.163472869873047,931.1964244995117,0.0,0.0,0.19999999999999718,-16.855376717567445,221679.69892578124,114000
-22.009134910583494,921.0051011352539,0.0,0.0,0.19999999999999718,-16.89039291858673,203273.396890625,115000
-21.12406608200073,914.4159025268555,0.0,0.0,0.19999999999999718,-16.904153441429138,177933.5389453125,116000
-21.105475067138673,909.2433554077148,0.0,0.0,0.19999999999999718,-17.142664816856385,167482.63323828124,117000
-20.428752389907835,898.0144319458008,0.0,0.0,0.19999999999999718,-17.010544447898866,150799.21346875,118000
-19.88961845588684,882.843580871582,0.0,0.0,0.19999999999999718,-17.036177379608155,136562.47280078125,119000
-19.384617544174194,870.7791231689453,0.0,0.0,0.19999999999999718,-17.105572127342224,138660.39794921875,120000
-19.214008852005005,861.6440944824219,0.0,0.0,0.19999999999999718,-17.08768305492401,119781.59949609375,121000
-18.98396109008789,854.055721069336,0.0,0.0,0.19999999999999718,-17.02496612358093,115490.87486328125,122000
-19.086410726547243,847.0651860351562,0.0,0.0,0.19999999999999718,-17.054517260551453,114653.74526171875,123000
-18.372004050254823,837.2969693603516,0.0,0.0,0.19999999999999718,-17.008959195137024,106658.50137890625,124000
-18.202641721725463,826.4125469970703,0.0,0.0,0.19999999999999718,-16.989745737075804,100251.5251796875,125000
-17.461360497474672,832.1431825561524,0.0,0.0,0.19999999999999718,-16.9340460729599,98922.40870117188,126000
-17.55285644054413,832.9155321044922,0.0,0.0,0.19999999999999718,-16.950489547729493,98513.90688085937,127000
-17.57118663597107,830.56109765625,0.0,0.0,0.19999999999999718,-16.936130576133728,89181.39621875,128000
-16.969326283454894,831.4073895874023,0.0,0.0,0.19999999999999718,-16.942369789123536,90988.92586328126,129000
-16.748422703742982,831.214307800293,0.0,0.0,0.19999999999999718,-16.953740458488465,88738.43607617187,130000
-16.13000261211395,833.7008593139649,0.0,0.0,0.19999999999999718,-17.02704866886139,83455.29521875,131000
-15.871232893943787,841.9497948608398,0.0,0.0,0.19999999999999718,-16.897732922554017,89229.778515625,132000
-16.350804613113404,852.5970224609375,0.0,0.0,0.19999999999999718,-17.025988041877746,95927.45548242188,133000
-16.50438373374939,860.3919721069336,0.0,0.0,0.19999999999999718,-17.17080941772461,97024.42122070312,134000
-16.48195943260193,869.3055288696289,0.0,0.0,0.19999999999999718,-17.12106168746948,98478.3383984375,135000
-16.181430337905883,882.062147644043,0.0,0.0,0.19999999999999718,-16.976179487228393,101847.00065039062,136000
-16.29720434474945,898.4220231323242,0.0,0.0,0.19999999999999718,-17.047040528297423,107947.37091015626,137000
-16.845575350761415,912.4446990356445,0.0,0.0,0.19999999999999718,-16.973694931983946,106856.16884765626,138000
-17.10232185268402,924.7853015136719,0.0,0.0,0.19999999999999718,-16.969327454566955,121128.65675390625,139000
-17.609563959121704,934.3337119140625,0.0,0.0,0.19999999999999718,-16.884452635765076,113425.45445898437,140000
-17.678853933334352,944.5123677368164,0.0,0.0,0.19999999999999718,-16.9816482963562,117388.06695703125,141000
-18.864009735107423,959.2497130737305,0.0,0.0,0.19999999999999718,-16.8667924413681,124450.046046875,142000
-19.61576351737976,973.6181898803711,0.0,0.0,0.19999999999999718,-16.882351348876952,134941.1788125,143000
-19.480065492630004,986.8541232299805,0.0,0.0,0.19999999999999718,-16.920926259994506,145853.49107421876,144000
-19.668043977737426,1005.5492407836914,0.0,0.0,0.19999999999999718,-17.07939964389801,149520.32326171876,145000
-19.20874582672119,1032.5934408569335,0.0,0.0,0.19999999999999718,-16.860594725608827,141985.858078125,146000
-19.893514875411988,1062.5372751464843,0.0,0.0,0.19999999999999718,-16.98468244457245,165504.95029296874,147000
-20.595801488876344,1083.9498148193359,0.0,0.0,0.19999999999999718,-16.893477271080016,157522.60831640626,148000
-20.917564178466797,1101.2330860595703,0.0,0.0,0.19999999999999718,-16.95448391532898,158674.38034765626,149000
-21.680280136108397,1113.6599442749023,0.0,0.0,0.19999999999999718,-16.886335359573366,167001.49623046874,150000
-21.931591415405272,1135.7435071411132,0.0,0.0,0.19999999999999718,-16.909605498313905,162658.00138671874,151000
-21.87315411186218,1160.9806737060546,0.0,0.0,0.19999999999999718,-16.885834882736205,165684.0088046875,152000
-22.40903369522095,1179.1880579833985,0.0,0.0,0.19999999999999718,-17.105998553276063,175291.006578125,153000
-22.95276099014282,1205.1588481445312,0.0,0.0,0.19999999999999718,-16.943242482185365,189223.6642890625,154000
-23.34455237197876,1222.195953857422,0.0,0.0,0.19999999999999718,-16.944120376586913,203478.0980546875,155000
-22.75738264465332,1256.7072716064454,0.0,0.0,0.19999999999999718,-17.06931966114044,218851.9551328125,156000
-22.360589363098146,1285.4461826171876,0.0,0.0,0.19999999999999718,-16.971496534347533,226804.38689453126,157000
-22.656298091888427,1316.0620897216797,0.0,0.0,0.19999999999999718,-17.008211192131043,228363.0454453125,158000
-22.875541410446168,1339.7987751464843,0.0,0.0,0.19999999999999718,-17.069515699386596,247372.0588125,159000
-23.473956926345824,1362.4173095703125,0.0,0.0,0.19999999999999718,-17.069293506622316,251079.9650546875,160000
-23.491314489364623,1384.4412943115235,0.0,0.0,0.19999999999999718,-17.148201575279234,278902.9597890625,161000
-23.393074892044066,1408.4760164794923,0.0,0.0,0.19999999999999718,-17.136722180366515,265912.674,162000
-23.697513900756835,1433.787798828125,0.0,0.0,0.19999999999999718,-17.074221186637878,262746.5968085938,163000
-24.280660732269286,1453.2085422363282,0.0,0.0,0.19999999999999718,-17.14072745227814,287821.956109375,164000
-24.71682250404358,1470.1917778320312,0.0,0.0,0.19999999999999718,-17.108546173095704,272164.442796875,165000
-24.95185697174072,1478.9409403076172,0.0,0.0,0.19999999999999718,-16.949302412986757,292282.3266171875,166000
-25.447502994537352,1492.5838894042968,0.0,0.0,0.19999999999999718,-17.089458614349365,278575.2093125,167000
-25.31574334716797,1507.3024560546876,0.0,0.0,0.19999999999999718,-17.113031208992005,271789.58528125,168000
-25.852532482147218,1508.164779663086,0.0,0.0,0.19999999999999718,-17.092091435432433,269231.4505859375,169000
-26.37514646720886,1509.2968110351562,0.0,0.0,0.19999999999999718,-17.137520492553712,257442.43553125,170000
-25.344058101654053,1513.6772504882813,0.0,0.0,0.19999999999999718,-17.351347783088684,249448.4925625,171000
-25.288571220397948,1513.3996083984375,0.0,0.0,0.19999999999999718,-17.311980849266053,235232.055890625,172000
-25.024483320236207,1516.0717662353516,0.0,0.0,0.19999999999999718,-17.323781618118286,230246.5088046875,173000
-25.263425567626953,1520.4264045410157,0.0,0.0,0.19999999999999718,-17.33710026836395,229211.37225,174000
-24.77142980194092,1520.1922127685548,0.0,0.0,0.19999999999999718,-17.231375281333925,209538.044703125,175000
-24.272589138031005,1526.040839111328,0.0,0.0,0.19999999999999718,-17.467858850479125,228015.0848515625,176000
-24.107134786605833,1535.179294921875,0.0,0.0,0.19999999999999718,-17.618305574417114,222859.1865546875,177000
-23.83973677444458,1535.0772222900391,0.0,0.0,0.19999999999999718,-17.561149104118346,223955.9495859375,178000
-23.459617488861085,1532.983942993164,0.0,0.0,0.19999999999999718,-17.505813715934753,212058.964390625,179000
-23.209770740509033,1533.199420776367,0.0,0.0,0.19999999999999718,-17.601291177749633,220086.793390625,180000
-22.379752798080446,1543.7265369873046,0.0,0.0,0.19999999999999718,-17.533098653793335,203361.3975625,181000
-22.88581914138794,1557.3240255126952,0.0,0.0,0.19999999999999718,-17.59616271305084,212058.5350546875,182000
-22.22332438850403,1575.6371442871093,0.0,0.0,0.19999999999999718,-17.534191944122316,216724.12315234376,183000
-22.141992321014403,1592.8666925048828,0.0,0.0,0.19999999999999718,-17.716627593040467,235342.6227265625,184000
-22.250379848480225,1602.2399001464844,0.0,0.0,0.19999999999999718,-17.591472982406618,228222.466796875,185000
-21.72193795967102,1614.4879407958983,0.0,0.0,0.19999999999999718,-17.649364409446715,241795.0437265625,186000
-21.616088180541993,1633.399543823242,0.0,0.0,0.19999999999999718,-17.790151584625246,251421.0900234375,187000
-21.65102528381348,1641.4916986083983,0.0,0.0,0.19999999999999718,-17.534019076347352,253179.552046875,188000
-21.717940587997436,1661.1797518310548,0.0,0.0,0.19999999999999718,-17.891170113563536,270990.384609375,189000
-21.72687087059021,1670.8721395263672,0.0,0.0,0.19999999999999718,-17.634161947250366,274019.2854375,190000
-21.454578243255614,1690.350690185547,0.0,0.0,0.19999999999999718,-17.762626872062683,276576.1113515625,191000
-21.249334768295288,1705.3663039550781,0.0,0.0,0.19999999999999718,-17.5132938747406,277023.9019765625,192000
-21.205986660003664,1719.9191517333984,0.0,0.0,0.19999999999999718,-17.5968271484375,265244.530671875,193000
-21.35489600944519,1731.265145263672,0.0,0.0,0.19999999999999718,-17.68635098838806,276470.4361796875,194000
-21.687208337783815,1745.8828253173829,0.0,0.0,0.19999999999999718,-17.79295324134827,281717.0425546875,195000
-21.468262731552123,1749.867066772461,0.0,0.0,0.19999999999999718,-17.684782934188842,270995.8353359375,196000
-21.945557405471803,1752.1288708496095,0.0,0.0,0.19999999999999718,-17.804963676452637,269687.4545,197000
-21.878094314575197,1750.326879272461,0.0,0.0,0.19999999999999718,-17.66840714740753,253443.934390625,198000
-22.16850411605835,1743.080007080078,0.0,0.0,0.19999999999999718,-17.86564592552185,247401.5670625,199000
-22.17279937171936,1736.8333311767578,0.0,0.0,0.19999999999999718,-17.666062117576598,223174.0841484375,200000
-21.8544017162323,1730.6751733398437,0.0,0.0,0.19999999999999718,-17.751911076545717,221997.10765234375,201000
-21.72698424911499,1721.5614956054687,0.0,0.0,0.19999999999999718,-17.85290986442566,216851.50299609374,202000
-21.569211484909058,1721.2575665283202,0.0,0.0,0.19999999999999718,-17.695933418273924,198295.23083984375,203000
-21.777151082992553,1717.347393310547,0.0,0.0,0.19999999999999718,-17.777098218917846,197705.0517421875,204000
-21.23994369316101,1718.5248823242187,0.0,0.0,0.19999999999999718,-17.839357670783997,195472.363,205000
-21.427485597610474,1715.9119919433595,0.0,0.0,0.19999999999999718,-17.797130114555358,191126.456890625,206000
-21.977945919036866,1712.0203375244141,0.0,0.0,0.19999999999999718,-17.780853275299073,201821.8977890625,207000
-21.57522430229187,1714.44565234375,0.0,0.0,0.19999999999999718,-17.936479685783386,204047.98595703125,208000
-21.31480586242676,1712.1924686279297,0.0,0.0,0.19999999999999718,-18.006198139190673,196130.7793046875,209000
-21.2362457485199,1711.536439819336,0.0,0.0,0.19999999999999718,-17.898435232162477,193867.9888203125,210000
-21.589205118179322,1703.2004849853515,0.0,0.0,0.19999999999999718,-17.755492277145386,194918.596421875,211000
-22.766350105285646,1687.4582880859375,0.0,0.0,0.19999999999999718,-17.82744658088684,193909.40091015626,212000
-22.9700964012146,1668.1729250488281,0.0,0.0,0.19999999999999718,-17.820996347427368,166063.79678125,213000
-23.763855361938475,1639.566249633789,0.0,0.0,0.19999999999999718,-17.90462651824951,161456.48218359376,214000
-24.371733730316162,1599.9562287597657,0.0,0.0,0.19999999999999718,-18.00965070438385,144559.31987890624,215000
-23.482129487991333,1577.3953188476562,0.0,0.0,0.19999999999999718,-18.09763491821289,141421.83404296875,216000
-23.16562823486328,1557.97525390625,0.0,0.0,0.19999999999999718,-17.905003034591676,133567.08,217000
-22.37989314842224,1538.0379324951173,0.0,0.0,0.19999999999999718,-18.142218916893004,126444.66977539062,218000
-21.933820474624635,1526.8536612548828,0.0,0.0,0.19999999999999718,-17.970351655006407,133032.6633496094,219000
-21.229133438110352,1521.6500284423828,0.0,0.0,0.19999999999999718,-18.131528469085694,143354.89520703125,220000
-21.47856550216675,1514.1704874267577,0.0,0.0,0.19999999999999718,-18.111297458648682,149176.21013085937,221000
-21.070011837005616,1504.2191870117188,0.0,0.0,0.19999999999999718,-18.049729376792907,139194.13504882812,222000
-20.73417890739441,1484.5661893310546,0.0,0.0,0.19999999999999718,-18.087160926818846,127916.38117578125,223000
-20.515602861404417,1463.537335571289,0.0,0.0,0.19999999999999718,-18.12076277065277,117838.03531445313,224000
-20.07501803588867,1437.0162844238282,0.0,0.0,0.19999999999999718,-18.016931294441225,108866.1285,225000
-19.750766427993774,1406.2382404785155,0.0,0.0,0.19999999999999718,-18.1518272857666,103139.81923046875,226000
-19.453451557159426,1370.3369630126954,0.0,0.0,0.19999999999999718,-18.25124796104431,105273.95057519531,227000
-18.953128935813904,1334.131055908203,0.0,0.0,0.19999999999999718,-18.05906736278534,87399.45140917969,228000
-17.783421135902405,1310.4380457763673,0.0,0.0,0.19999999999999718,-18.133404300689698,83450.51576757812,229000
-17.505820878982544,1289.1447744140626,0.0,0.0,0.19999999999999718,-18.151702013015747,88496.18768896484,230000
-16.855492814064025,1274.9006297607423,0.0,0.0,0.19999999999999718,-18.358938371658326,115482.52056738282,231000
-16.234462839126586,1262.9324204101563,0.0,0.0,0.19999999999999718,-18.29525567817688,118134.25352929687,232000
-15.310194348335266,1256.558588256836,0.0,0.0,0.19999999999999718,-18.284284852981568,110278.66791210938,233000
-14.53732893371582,1246.2444846191406,0.0,0.0,0.19999999999999718,-18.39850984477997,120584.83209179688,234000
-14.949073174476624,1232.8626759033202,0.0,0.0,0.19999999999999718,-18.298264318466188,109321.045421875,235000
-14.38299642944336,1221.7590388183594,0.0,0.0,0.19999999999999718,-18.39362562465668,92975.87713476563,236000
-14.111076528549194,1212.6939862060547,0.0,0.0,0.19999999999999718,-18.41311961555481,93504.30682080078,237000
-14.483291241645812,1200.9323631591797,0.0,0.0,0.19999999999999718,-18.461069422721863,86675.44564550782,238000
-14.070120356559753,1184.3552510986328,0.0,0.0,0.19999999999999718,-18.378342248916628,65482.821082519535,239000
-14.040406875610351,1165.1955865478515,0.0,0.0,0.19999999999999718,-18.40136248111725,61747.23309521484,240000
-14.208462336540222,1152.5812974853516,0.0,0.0,0.19999999999999718,-18.61599763584137,56433.447268554686,241000
-13.737745162010192,1141.0999943847655,0.0,0.0,0.19999999999999718,-18.641198803901673,57889.65688378906,242000
-13.608246767044067,1130.2597255859375,0.0,0.0,0.19999999999999718,-18.425147338867188,54623.97108544922,243000
-13.418775770187377,1118.0626884765625,0.0,0.0,0.19999999999999718,-18.82107174396515,53437.206705078126,244000
-12.936859178543092,1106.5992873535156,0.0,0.0,0.19999999999999718,-18.519771807670594,50873.38184423828,245000
-12.246767150878906,1098.4000300292969,0.0,0.0,0.19999999999999718,-18.775934140205383,50197.84794775391,246000
-12.831415114402771,1093.1235961914062,0.0,0.0,0.19999999999999718,-18.59681350517273,51099.11651513672,247000
-11.999874748229981,1089.1813266601562,0.0,0.0,0.19999999999999718,-18.675715149879455,60242.39756054687,248000
-11.88647083377838,1084.9680573730468,0.0,0.0,0.19999999999999718,-18.48211439704895,53877.73538183594,249000
-11.63748626613617,1081.2698563232423,0.0,0.0,0.19999999999999718,-18.76085763549805,57532.93009033203,250000
-11.748281025886536,1079.8583555908203,0.0,0.0,0.19999999999999718,-18.678164793014528,57246.72207666015,251000
-11.709306471824647,1078.0047664794922,0.0,0.0,0.19999999999999718,-18.668410628318785,57184.611631835935,252000
-11.578407605171204,1079.1899075927734,0.0,0.0,0.19999999999999718,-18.75198039150238,67694.75566210937,253000
-11.495181898117066,1080.9590212402343,0.0,0.0,0.19999999999999718,-18.773430312156677,62092.09621826172,254000
-11.312828684806824,1082.3521186523437,0.0,0.0,0.19999999999999718,-18.614540194511413,61632.000002929686,255000
-11.459569480895997,1084.0267492675782,0.0,0.0,0.19999999999999718,-18.664009486198424,65916.58014794922,256000
-10.71904511165619,1081.569971069336,0.0,0.0,0.19999999999999718,-18.65141667366028,55000.70983496094,257000
-11.733154331207276,1078.7871025390625,0.0,0.0,0.19999999999999718,-18.562358286857606,50267.71063671875,258000
